timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755819934,2025-08-21 19:45:34,0.2904,0.2905,0.00,0.00
1755819936,2025-08-21 19:45:36,0.2904,0.2905,0.00,0.00
1755819937,2025-08-21 19:45:37,0.2904,0.2905,0.00,0.00
1755819938,2025-08-21 19:45:38,0.2904,0.2905,0.00,0.00
1755819940,2025-08-21 19:45:40,0.2903,0.2904,0.00,0.00
1755819941,2025-08-21 19:45:41,0.2903,0.2904,0.00,0.00
1755819941,2025-08-21 19:45:41,0.2903,0.2904,0.00,0.00
1755819943,2025-08-21 19:45:43,0.2904,0.2905,0.00,0.00
1755819944,2025-08-21 19:45:44,0.2904,0.2905,0.00,0.00
1755819944,2025-08-21 19:45:44,0.2904,0.2905,0.00,0.00
1755819946,2025-08-21 19:45:46,0.2904,0.2905,0.00,0.00
1755819947,2025-08-21 19:45:47,0.2904,0.2905,0.00,0.00
1755819948,2025-08-21 19:45:48,0.2904,0.2905,0.00,0.00
1755819950,2025-08-21 19:45:50,0.2903,0.2904,0.00,0.00
1755819951,2025-08-21 19:45:51,0.2904,0.2905,0.00,0.00
1755819951,2025-08-21 19:45:51,0.2904,0.2905,0.00,0.00
1755819953,2025-08-21 19:45:53,0.2904,0.2905,0.00,0.00
1755819954,2025-08-21 19:45:54,0.2904,0.2905,0.00,0.00
1755819954,2025-08-21 19:45:54,0.2904,0.2905,0.00,0.00
1755819956,2025-08-21 19:45:56,0.2904,0.2905,0.00,0.00
1755819957,2025-08-21 19:45:57,0.2904,0.2905,0.00,0.00
1755819958,2025-08-21 19:45:58,0.2904,0.2905,0.00,0.00
1755819960,2025-08-21 19:46:00,0.2905,0.2906,0.00,0.00
1755819961,2025-08-21 19:46:01,0.2904,0.2905,0.00,0.00
1755819962,2025-08-21 19:46:02,0.2904,0.2905,0.00,0.00
1755819964,2025-08-21 19:46:04,0.2904,0.2905,0.00,0.00
1755819964,2025-08-21 19:46:04,0.2904,0.2905,0.00,0.00
1755819965,2025-08-21 19:46:05,0.2904,0.2905,0.00,0.00
1755819967,2025-08-21 19:46:07,0.2904,0.2905,0.00,0.00
1755819968,2025-08-21 19:46:08,0.2904,0.2905,0.00,0.00
1755819968,2025-08-21 19:46:08,0.2904,0.2905,0.00,0.00
1755819970,2025-08-21 19:46:10,0.2904,0.2905,0.00,0.00
1755819971,2025-08-21 19:46:11,0.2904,0.2905,0.00,0.00
1755819972,2025-08-21 19:46:12,0.2904,0.2905,0.00,0.00
1755819974,2025-08-21 19:46:14,0.2904,0.2905,0.00,0.00
1755819974,2025-08-21 19:46:14,0.2904,0.2905,0.00,0.00
1755819975,2025-08-21 19:46:15,0.2904,0.2905,0.00,0.00
1755819977,2025-08-21 19:46:17,0.2904,0.2905,0.00,0.00
1755819978,2025-08-21 19:46:18,0.2904,0.2905,0.00,0.00
1755819979,2025-08-21 19:46:19,0.2904,0.2905,0.00,0.00
1755819981,2025-08-21 19:46:21,0.2904,0.2905,0.00,0.00
1755819982,2025-08-21 19:46:22,0.2904,0.2905,0.00,0.00
1755819982,2025-08-21 19:46:22,0.2904,0.2905,0.00,0.00
1755819985,2025-08-21 19:46:25,0.2905,0.2906,0.00,0.00
1755819985,2025-08-21 19:46:25,0.2905,0.2906,0.00,0.00
1755819986,2025-08-21 19:46:26,0.2905,0.2906,0.00,0.00
1755819988,2025-08-21 19:46:28,0.2907,0.2908,0.00,0.00
1755819989,2025-08-21 19:46:29,0.2907,0.2908,0.00,0.00
1755819990,2025-08-21 19:46:30,0.2907,0.2908,0.00,0.00
1755819992,2025-08-21 19:46:32,0.2907,0.2908,0.00,0.00
1755819992,2025-08-21 19:46:32,0.2907,0.2908,0.00,0.00
1755819993,2025-08-21 19:46:33,0.2907,0.2908,0.00,0.00
1755819995,2025-08-21 19:46:35,0.2906,0.2907,0.00,0.00
1755819996,2025-08-21 19:46:36,0.2906,0.2907,0.00,0.00
1755819996,2025-08-21 19:46:36,0.2906,0.2907,0.00,0.00
1755819998,2025-08-21 19:46:38,0.2906,0.2907,0.00,0.00
1755819999,2025-08-21 19:46:39,0.2906,0.2907,0.00,0.00
1755820000,2025-08-21 19:46:40,0.2906,0.2907,0.00,0.00
1755820002,2025-08-21 19:46:42,0.2906,0.2907,0.00,0.00
1755820003,2025-08-21 19:46:43,0.2906,0.2907,0.00,0.00
1755820003,2025-08-21 19:46:43,0.2906,0.2907,0.00,0.00
1755820005,2025-08-21 19:46:45,0.2906,0.2907,0.00,0.00
1755820006,2025-08-21 19:46:46,0.2906,0.2907,0.00,0.00
1755820007,2025-08-21 19:46:47,0.2906,0.2907,0.00,0.00
1755820009,2025-08-21 19:46:49,0.2906,0.2907,0.00,0.00
1755820009,2025-08-21 19:46:49,0.2906,0.2907,0.00,0.00
1755820010,2025-08-21 19:46:50,0.2906,0.2907,0.00,0.00
1755820012,2025-08-21 19:46:52,0.2906,0.2907,0.00,0.00
1755820013,2025-08-21 19:46:53,0.2906,0.2907,0.00,0.00
1755820013,2025-08-21 19:46:53,0.2906,0.2907,0.00,0.00
1755820015,2025-08-21 19:46:55,0.2906,0.2907,0.00,0.00
1755820016,2025-08-21 19:46:56,0.2906,0.2907,0.00,0.00
1755820017,2025-08-21 19:46:57,0.2906,0.2907,0.00,0.00
1755820019,2025-08-21 19:46:59,0.2906,0.2907,0.00,0.00
1755820020,2025-08-21 19:47:00,0.2906,0.2907,0.00,0.00
1755820021,2025-08-21 19:47:01,0.2906,0.2907,0.00,0.00
1755820023,2025-08-21 19:47:03,0.2907,0.2908,0.00,0.00
1755820024,2025-08-21 19:47:04,0.2907,0.2908,0.00,0.00
1755820025,2025-08-21 19:47:05,0.2906,0.2907,0.00,0.00
1755820027,2025-08-21 19:47:07,0.2906,0.2907,0.00,0.00
1755820028,2025-08-21 19:47:08,0.2906,0.2907,0.00,0.00
1755820028,2025-08-21 19:47:08,0.2906,0.2907,0.00,0.00
1755820030,2025-08-21 19:47:10,0.2907,0.2908,0.00,0.00
1755820031,2025-08-21 19:47:11,0.2907,0.2908,0.00,0.00
1755820032,2025-08-21 19:47:12,0.2907,0.2908,0.00,0.00
1755820034,2025-08-21 19:47:14,0.2907,0.2908,0.00,0.00
1755820035,2025-08-21 19:47:15,0.2907,0.2908,0.00,0.00
1755820035,2025-08-21 19:47:15,0.2907,0.2908,0.00,0.00
1755820037,2025-08-21 19:47:17,0.2908,0.2909,0.00,0.00
1755820038,2025-08-21 19:47:18,0.2908,0.2909,0.00,0.00
1755820038,2025-08-21 19:47:18,0.2908,0.2909,0.00,0.00
1755820041,2025-08-21 19:47:21,0.2908,0.2909,0.00,0.00
1755820041,2025-08-21 19:47:21,0.2908,0.2909,0.00,0.00
1755820042,2025-08-21 19:47:22,0.2908,0.2909,0.00,0.00
1755820044,2025-08-21 19:47:24,0.2907,0.2908,0.00,0.00
1755820045,2025-08-21 19:47:25,0.2907,0.2908,0.00,0.00
1755820046,2025-08-21 19:47:26,0.2907,0.2908,0.00,0.00
1755820048,2025-08-21 19:47:28,0.2907,0.2908,0.00,0.00
1755820048,2025-08-21 19:47:28,0.2907,0.2908,0.00,0.00
1755820049,2025-08-21 19:47:29,0.2907,0.2908,0.00,0.00
1755820051,2025-08-21 19:47:31,0.2907,0.2908,0.00,0.00
1755820052,2025-08-21 19:47:32,0.2907,0.2908,0.00,0.00
1755820052,2025-08-21 19:47:32,0.2907,0.2908,0.00,0.00
1755820054,2025-08-21 19:47:34,0.2907,0.2908,0.00,0.00
1755820055,2025-08-21 19:47:35,0.2907,0.2908,0.00,0.00
1755820056,2025-08-21 19:47:36,0.2907,0.2908,0.00,0.00
1755820058,2025-08-21 19:47:38,0.2907,0.2908,0.00,0.00
1755820059,2025-08-21 19:47:39,0.2907,0.2908,0.00,0.00
1755820059,2025-08-21 19:47:39,0.2907,0.2908,0.00,0.00
1755820061,2025-08-21 19:47:41,0.2906,0.2907,0.00,0.00
1755820062,2025-08-21 19:47:42,0.2906,0.2907,0.00,0.00
1755820062,2025-08-21 19:47:42,0.2906,0.2907,0.00,0.00
1755820064,2025-08-21 19:47:44,0.2906,0.2907,0.00,0.00
1755820065,2025-08-21 19:47:45,0.2906,0.2907,0.00,0.00
1755820066,2025-08-21 19:47:46,0.2907,0.2908,0.00,0.00
1755820068,2025-08-21 19:47:48,0.2907,0.2908,0.00,0.00
1755820068,2025-08-21 19:47:48,0.2907,0.2908,0.00,0.00
1755820069,2025-08-21 19:47:49,0.2907,0.2908,0.00,0.00
1755820071,2025-08-21 19:47:51,0.2908,0.2909,0.00,0.00
1755820072,2025-08-21 19:47:52,0.2908,0.2909,0.00,0.00
1755820073,2025-08-21 19:47:53,0.2908,0.2909,0.00,0.00
1755820075,2025-08-21 19:47:55,0.2908,0.2909,0.00,0.00
1755820076,2025-08-21 19:47:56,0.2908,0.2909,0.00,0.00
1755820076,2025-08-21 19:47:56,0.2908,0.2909,0.00,0.00
1755820078,2025-08-21 19:47:58,0.2908,0.2909,0.00,0.00
1755820079,2025-08-21 19:47:59,0.2908,0.2909,0.00,0.00
1755820080,2025-08-21 19:48:00,0.2908,0.2909,0.00,0.00
1755820082,2025-08-21 19:48:02,0.2908,0.2909,0.00,0.00
1755820082,2025-08-21 19:48:02,0.2908,0.2909,0.00,0.00
1755820083,2025-08-21 19:48:03,0.2908,0.2909,0.00,0.00
1755820085,2025-08-21 19:48:05,0.2908,0.2909,0.00,0.00
1755820086,2025-08-21 19:48:06,0.2908,0.2909,0.00,0.00
1755820086,2025-08-21 19:48:06,0.2908,0.2909,0.00,0.00
1755820088,2025-08-21 19:48:08,0.2908,0.2909,0.00,0.00
1755820089,2025-08-21 19:48:09,0.2908,0.2909,0.00,0.00
1755820090,2025-08-21 19:48:10,0.2908,0.2909,0.00,0.00
1755820092,2025-08-21 19:48:12,0.2908,0.2909,0.00,0.00
1755820093,2025-08-21 19:48:13,0.2908,0.2909,0.00,0.00
1755820093,2025-08-21 19:48:13,0.2908,0.2909,0.00,0.00
1755820095,2025-08-21 19:48:15,0.2908,0.2909,0.00,0.00
1755820096,2025-08-21 19:48:16,0.2908,0.2909,0.00,0.00
1755820097,2025-08-21 19:48:17,0.2908,0.2909,0.00,0.00
1755820099,2025-08-21 19:48:19,0.2908,0.2909,0.00,0.00
1755820099,2025-08-21 19:48:19,0.2908,0.2909,0.00,0.00
1755820100,2025-08-21 19:48:20,0.2908,0.2909,0.00,0.00
1755820102,2025-08-21 19:48:22,0.2908,0.2909,0.00,0.00
1755820103,2025-08-21 19:48:23,0.2908,0.2909,0.00,0.00
1755820103,2025-08-21 19:48:23,0.2908,0.2909,0.00,0.00
1755820105,2025-08-21 19:48:25,0.2908,0.2909,0.00,0.00
1755820106,2025-08-21 19:48:26,0.2908,0.2909,0.00,0.00
1755820107,2025-08-21 19:48:27,0.2908,0.2909,0.00,0.00
1755820109,2025-08-21 19:48:29,0.2908,0.2909,0.00,0.00
1755820109,2025-08-21 19:48:29,0.2908,0.2909,0.00,0.00
1755820110,2025-08-21 19:48:30,0.2908,0.2909,0.00,0.00
1755820112,2025-08-21 19:48:32,0.2908,0.2909,0.00,0.00
1755820113,2025-08-21 19:48:33,0.2908,0.2909,0.00,0.00
1755820113,2025-08-21 19:48:33,0.2908,0.2909,0.00,0.00
1755820115,2025-08-21 19:48:35,0.2908,0.2909,0.00,0.00
1755820116,2025-08-21 19:48:36,0.2908,0.2909,0.00,0.00
1755820117,2025-08-21 19:48:37,0.2908,0.2909,0.00,0.00
1755820119,2025-08-21 19:48:39,0.2908,0.2909,0.00,0.00
1755820120,2025-08-21 19:48:40,0.2908,0.2909,0.00,0.00
1755820120,2025-08-21 19:48:40,0.2908,0.2909,0.00,0.00
1755820122,2025-08-21 19:48:42,0.2908,0.2909,0.00,0.00
1755820123,2025-08-21 19:48:43,0.2908,0.2909,0.00,0.00
1755820123,2025-08-21 19:48:43,0.2908,0.2909,0.00,0.00
1755820125,2025-08-21 19:48:45,0.2908,0.2909,0.00,0.00
1755820126,2025-08-21 19:48:46,0.2908,0.2909,0.00,0.00
1755820127,2025-08-21 19:48:47,0.2908,0.2909,0.00,0.00
1755820129,2025-08-21 19:48:49,0.2908,0.2909,0.00,0.00
1755820129,2025-08-21 19:48:49,0.2908,0.2909,0.00,0.00
1755820130,2025-08-21 19:48:50,0.2908,0.2909,0.00,0.00
1755820132,2025-08-21 19:48:52,0.2908,0.2909,0.00,0.00
1755820133,2025-08-21 19:48:53,0.2908,0.2909,0.00,0.00
1755820133,2025-08-21 19:48:53,0.2908,0.2909,0.00,0.00
1755820135,2025-08-21 19:48:55,0.2908,0.2909,0.00,0.00
1755820136,2025-08-21 19:48:56,0.2908,0.2909,0.00,0.00
1755820137,2025-08-21 19:48:57,0.2909,0.2910,0.00,0.00
1755820139,2025-08-21 19:48:59,0.2908,0.2909,0.00,0.00
1755820140,2025-08-21 19:49:00,0.2908,0.2909,0.00,0.00
1755820140,2025-08-21 19:49:00,0.2908,0.2909,0.00,0.00
1755820142,2025-08-21 19:49:02,0.2908,0.2909,0.00,0.00
1755820143,2025-08-21 19:49:03,0.2908,0.2909,0.00,0.00
1755820144,2025-08-21 19:49:04,0.2908,0.2909,0.00,0.00
1755820146,2025-08-21 19:49:06,0.2908,0.2909,0.00,0.00
1755820147,2025-08-21 19:49:07,0.2908,0.2909,0.00,0.00
1755820147,2025-08-21 19:49:07,0.2908,0.2909,0.00,0.00
1755820149,2025-08-21 19:49:09,0.2908,0.2909,0.00,0.00
1755820150,2025-08-21 19:49:10,0.2908,0.2909,0.00,0.00
1755820150,2025-08-21 19:49:10,0.2908,0.2909,0.00,0.00
1755820152,2025-08-21 19:49:12,0.2908,0.2909,0.00,0.00
1755820153,2025-08-21 19:49:13,0.2908,0.2909,0.00,0.00
1755820154,2025-08-21 19:49:14,0.2908,0.2909,0.00,0.00
1755820156,2025-08-21 19:49:16,0.2908,0.2909,0.00,0.00
1755820157,2025-08-21 19:49:17,0.2908,0.2909,0.00,0.00
1755820157,2025-08-21 19:49:17,0.2908,0.2909,0.00,0.00
1755820159,2025-08-21 19:49:19,0.2908,0.2909,0.00,0.00
1755820160,2025-08-21 19:49:20,0.2908,0.2909,0.00,0.00
1755820161,2025-08-21 19:49:21,0.2908,0.2909,0.00,0.00
1755820163,2025-08-21 19:49:23,0.2908,0.2909,0.00,0.00
1755820164,2025-08-21 19:49:24,0.2908,0.2909,0.00,0.00
1755820165,2025-08-21 19:49:25,0.2908,0.2909,0.00,0.00
1755820167,2025-08-21 19:49:27,0.2908,0.2909,0.00,0.00
1755820168,2025-08-21 19:49:28,0.2908,0.2909,0.00,0.00
1755820168,2025-08-21 19:49:28,0.2908,0.2909,0.00,0.00
1755820170,2025-08-21 19:49:30,0.2908,0.2909,0.00,0.00
1755820171,2025-08-21 19:49:31,0.2908,0.2909,0.00,0.00
1755820172,2025-08-21 19:49:32,0.2908,0.2909,0.00,0.00
1755820174,2025-08-21 19:49:34,0.2908,0.2909,0.00,0.00
1755820174,2025-08-21 19:49:34,0.2908,0.2909,0.00,0.00
1755820175,2025-08-21 19:49:35,0.2908,0.2909,0.00,0.00
1755820177,2025-08-21 19:49:37,0.2908,0.2909,0.00,0.00
1755820178,2025-08-21 19:49:38,0.2908,0.2909,0.00,0.00
1755820179,2025-08-21 19:49:39,0.2908,0.2909,0.00,0.00
1755820181,2025-08-21 19:49:41,0.2908,0.2909,0.00,0.00
1755820182,2025-08-21 19:49:42,0.2908,0.2909,0.00,0.00
1755820182,2025-08-21 19:49:42,0.2908,0.2909,0.00,0.00
1755820185,2025-08-21 19:49:45,0.2908,0.2909,0.00,0.00
1755820185,2025-08-21 19:49:45,0.2908,0.2909,0.00,0.00
1755820186,2025-08-21 19:49:46,0.2908,0.2909,0.00,0.00
1755820188,2025-08-21 19:49:48,0.2908,0.2909,0.00,0.00
1755820189,2025-08-21 19:49:49,0.2908,0.2909,0.00,0.00
1755820189,2025-08-21 19:49:49,0.2908,0.2909,0.00,0.00
1755820191,2025-08-21 19:49:51,0.2908,0.2909,0.00,0.00
1755820192,2025-08-21 19:49:52,0.2908,0.2909,0.00,0.00
1755820193,2025-08-21 19:49:53,0.2908,0.2909,0.00,0.00
1755820195,2025-08-21 19:49:55,0.2908,0.2909,0.00,0.00
1755820195,2025-08-21 19:49:55,0.2908,0.2909,0.00,0.00
1755820196,2025-08-21 19:49:56,0.2908,0.2909,0.00,0.00
1755820198,2025-08-21 19:49:58,0.2908,0.2909,0.00,0.00
1755820199,2025-08-21 19:49:59,0.2908,0.2909,0.00,0.00
1755820199,2025-08-21 19:49:59,0.2908,0.2909,0.00,0.00
1755820201,2025-08-21 19:50:01,0.2908,0.2909,0.00,0.00
1755820202,2025-08-21 19:50:02,0.2908,0.2909,0.00,0.00
1755820203,2025-08-21 19:50:03,0.2908,0.2909,0.00,0.00
1755820205,2025-08-21 19:50:05,0.2908,0.2909,0.00,0.00
