timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755827024,2025-08-21 21:43:44,0.5094,0.5095,0.00,0.00
1755827025,2025-08-21 21:43:45,0.5094,0.5095,0.00,0.00
1755827030,2025-08-21 21:43:50,0.5094,0.5095,0.00,0.00
1755827031,2025-08-21 21:43:51,0.5094,0.5095,0.00,0.00
1755827036,2025-08-21 21:43:56,0.5096,0.5097,0.00,0.00
1755827037,2025-08-21 21:43:57,0.5096,0.5097,0.00,0.00
1755827042,2025-08-21 21:44:02,0.5096,0.5097,0.00,0.00
1755827043,2025-08-21 21:44:03,0.5096,0.5097,0.00,0.00
1755827048,2025-08-21 21:44:08,0.5096,0.5097,0.00,0.00
1755827050,2025-08-21 21:44:10,0.5096,0.5097,0.00,0.00
1755827055,2025-08-21 21:44:15,0.5096,0.5097,0.00,0.00
1755827056,2025-08-21 21:44:16,0.5096,0.5097,0.00,0.00
1755827061,2025-08-21 21:44:21,0.5096,0.5097,0.00,0.00
1755827062,2025-08-21 21:44:22,0.5096,0.5097,0.00,0.00
1755827068,2025-08-21 21:44:28,0.5096,0.5097,0.00,0.00
1755827069,2025-08-21 21:44:29,0.5096,0.5097,0.00,0.00
1755827074,2025-08-21 21:44:34,0.5093,0.5094,0.00,0.00
1755827075,2025-08-21 21:44:35,0.5096,0.5097,0.00,0.00
1755827080,2025-08-21 21:44:40,0.5097,0.5098,0.00,0.00
1755827081,2025-08-21 21:44:41,0.5097,0.5098,0.00,0.00
1755827087,2025-08-21 21:44:47,0.5097,0.5098,0.00,0.00
1755827088,2025-08-21 21:44:48,0.5097,0.5098,0.00,0.00
1755827095,2025-08-21 21:44:55,0.5096,0.5098,0.00,0.00
